company_ID,company_Name,federalState,source,reason,trial_starts_at,trial_ends_at,company_created_at,company_Status,subTypeId,company_status_simple,no_user
C_eaa3cfc1947a,C_33c5c991c283,null,search-engine,,2024-10-31 00:00:00,2024-11-30 23:59:59.999,2024-10-31 15:10:20.021165,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b1cf5551da71,C_308c8033c980,null,other,,2024-10-31 00:00:00,2024-11-30 23:59:59.999,2024-10-31 19:24:57.494546,ANONYMIZED,T_261633459b54,INACTIVE,false
C_41f4bcdcff91,C_877282c7bef3,null,recommended,,2024-11-01 00:00:00,2024-12-01 23:59:59.999,2024-11-01 05:26:27.671932,ANONYMIZED,T_261633459b54,INACTIVE,false
C_acd067ac3906,C_77cd49127d0b,null,website,,2024-11-02 00:00:00,2024-12-02 23:59:59.999,2024-11-02 22:28:31.006368,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1140e15dfd9c,C_0fd288209c8d,null,other,,2024-11-04 00:00:00,2024-12-04 23:59:59.999,2024-11-04 07:57:52.268873,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d378974ca048,C_00173d75cadc,null,website,,2024-11-05 00:00:00,2024-12-05 23:59:59.999,2024-11-05 12:11:54.345491,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ff498469159f,C_c190dffb2d97,null,search-engine,,2024-11-06 00:00:00,2024-12-06 23:59:59.999,2024-11-06 21:28:19.442898,ANONYMIZED,T_261633459b54,INACTIVE,false
C_56e0b9b1f5d9,C_0d1dc3392025,Nordrhein-Westfalen,other,Sales,2024-11-07 00:00:00,2024-11-08 23:59:59.999,2024-11-07 10:22:20.029978,ACTIVE,T_261633459b54,ACTIVE,false
C_b6a9adf7e3ca,C_8414b8d6d8d7,null,email,,2024-11-08 00:00:00,2024-12-08 23:59:59.999,2024-11-08 09:05:14.261204,ANONYMIZED,T_261633459b54,INACTIVE,false
C_87f464518b1c,C_4d37f3e77e9d,null,website,,2024-11-11 00:00:00,2024-12-11 23:59:59.999,2024-11-11 15:28:48.191476,ANONYMIZED,T_261633459b54,INACTIVE,false
C_72648bdd0ce3,C_03a5d805fa7e,null,search-engine,,2024-11-13 00:00:00,2024-12-13 23:59:59.999,2024-11-13 10:16:15.187904,ANONYMIZED,T_261633459b54,INACTIVE,false
C_cce8793f6f2f,C_9475c7d171f9,null,search-engine,,2024-11-13 00:00:00,2024-12-13 23:59:59.999,2024-11-13 16:10:42.629098,ANONYMIZED,T_261633459b54,INACTIVE,false
C_491a82432c10,C_e4bb96dd8816,null,recommended,,2024-11-13 00:00:00,2024-12-13 23:59:59.999,2024-11-13 17:12:14.029572,ANONYMIZED,T_261633459b54,INACTIVE,false
C_001a64a5f475,C_f7a9541cdf59,null,recommended,,2024-11-13 00:00:00,2024-12-13 23:59:59.999,2024-11-13 21:55:20.427011,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8654f6962bf0,C_fbad347f6926,null,social,,2024-11-15 00:00:00,2024-12-15 23:59:59.999,2024-11-15 13:01:48.332459,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5c53d6f828d5,C_94dad63a1190,Schleswig-Holstein,social,null,2024-11-15 00:00:00,2025-03-31 23:59:59.999,2024-11-15 13:03:00.834363,ACTIVE,T_261633459b54,ACTIVE,false
C_24ea387622ca,C_f7724b2ca55b,null,other,,2024-11-15 00:00:00,2024-12-15 23:59:59.999,2024-11-15 14:37:21.963352,ANONYMIZED,T_261633459b54,INACTIVE,false
C_fa181e51ee35,C_3b4f42369cb6,null,other,,2024-11-17 00:00:00,2024-12-17 23:59:59.999,2024-11-17 17:42:14.209689,ANONYMIZED,T_261633459b54,INACTIVE,false
C_38851d99c267,C_bce16d701617,Bayern,other,Telefonat ,2024-11-17 00:00:00,2024-12-02 23:59:59.999,2024-11-17 18:27:57.667066,ACTIVE,T_261633459b54,ACTIVE,false
C_b1c569e14f5a,C_c856e2130f1c,null,recommended,,2024-11-17 00:00:00,2024-12-17 23:59:59.999,2024-11-17 19:01:08.159478,ANONYMIZED,T_261633459b54,INACTIVE,false
C_44b9fba50624,C_66bd25614f46,null,recommended,,2024-11-18 00:00:00,2024-12-18 23:59:59.999,2024-11-18 09:59:32.718197,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0975cf3c19db,C_7c83897efb26,null,website,,2024-11-18 00:00:00,2024-12-18 23:59:59.999,2024-11-18 10:49:30.017685,ANONYMIZED,T_261633459b54,INACTIVE,false
C_43810222c1d3,C_8ff3d0088fa5,null,search-engine,,2024-11-20 00:00:00,2024-12-20 23:59:59.999,2024-11-20 11:43:07.969084,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7166021b5c21,C_4112d2f8f649,null,other,,2024-11-20 00:00:00,2024-12-20 23:59:59.999,2024-11-20 13:44:01.301888,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1cfce36e7937,C_bcccfdff3514,null,other,,2024-11-21 00:00:00,2024-12-21 23:59:59.999,2024-11-21 12:42:07.348781,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d0f545d0da7b,C_82a8f4f32628,null,recommended,,2024-11-22 00:00:00,2024-12-02 23:59:59.999,2024-11-22 14:08:05.390519,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6bb09b49487c,C_54a88133f59d,null,recommended,,2024-11-23 00:00:00,2024-12-23 23:59:59.999,2024-11-23 06:18:12.289631,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c8b0c362d0f6,C_5376008b1ddb,null,email,,2024-11-24 00:00:00,2024-12-24 23:59:59.999,2024-11-24 08:44:22.024764,ANONYMIZED,T_261633459b54,INACTIVE,false
C_61089eda0918,C_b58ada8fd49c,null,recommended,,2024-11-24 00:00:00,2024-12-24 23:59:59.999,2024-11-24 13:47:15.288343,ANONYMIZED,T_261633459b54,INACTIVE,false
C_46d486ddad8a,C_b856ec5ffe53,null,search-engine,,2024-11-25 00:00:00,2024-12-25 23:59:59.999,2024-11-25 10:18:08.962045,ANONYMIZED,T_261633459b54,INACTIVE,false
C_632c48bd4bbd,C_9f0c79fcd654,Brandenburg,other,Anruf,2024-11-25 00:00:00,2024-12-25 23:59:59.999,2024-11-25 11:32:02.934677,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1f7e6590a1a2,C_ca8baded2f2e,Baden-Württemberg,recommended,null,2024-11-26 00:00:00,2025-02-28 23:59:59.999,2024-11-26 13:16:04.977669,ACTIVE,T_261633459b54,ACTIVE,false
C_203c30314b52,C_c8cd41c584c4,null,other,,2024-11-27 00:00:00,2024-12-27 23:59:59.999,2024-11-27 14:20:32.117872,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e268b2c34ab0,C_140e0ac7f42e,Sachsen,ads,null,2024-11-29 00:00:00,2025-03-30 23:59:59.999,2024-11-29 13:42:06.545293,ACTIVE,T_261633459b54,ACTIVE,false
C_9451f74c2868,C_a29865561454,null,other,,2024-12-02 00:00:00,2025-01-01 23:59:59.999,2024-12-02 08:19:05.231804,ANONYMIZED,T_261633459b54,INACTIVE,false
C_fc790c064bdc,C_d67242432feb,null,recommended,,2024-12-02 00:00:00,2025-01-01 23:59:59.999,2024-12-02 18:27:24.851792,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8ab4a9125526,C_bb34518b2a34,Nordrhein-Westfalen,recommended,null,2024-12-03 00:00:00,2025-01-02 23:59:59.999,2024-12-03 07:26:22.825487,ACTIVE,T_59e43ef6114f,ACTIVE,false
C_cf2efebedc56,C_6148c41a58ea,null,other,,2024-12-03 00:00:00,2025-01-02 23:59:59.999,2024-12-03 10:08:21.589968,ANONYMIZED,T_261633459b54,INACTIVE,false
C_d660ed613eba,C_03d5f44936ab,null,search-engine,,2024-12-03 00:00:00,2025-01-02 23:59:59.999,2024-12-03 13:22:30.522241,ANONYMIZED,T_261633459b54,INACTIVE,false
C_39dba5b69159,C_c0624d2731a8,null,other,,2024-12-03 00:00:00,2025-01-02 23:59:59.999,2024-12-03 20:34:53.456307,ANONYMIZED,T_261633459b54,INACTIVE,false
C_2551cbac64cd,C_ffab7fa303f2,null,ads,,2024-12-07 00:00:00,2025-01-06 23:59:59.999,2024-12-07 01:24:42.349122,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7e6bd64a8ef3,C_8b38974fc990,null,email,,2024-12-07 00:00:00,2025-01-06 23:59:59.999,2024-12-07 16:40:34.933669,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b134bf030afb,C_e55f05753df2,null,other,,2024-12-07 00:00:00,2025-01-06 23:59:59.999,2024-12-07 19:22:00.871038,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ca52782729d0,C_79fcaea52bca,null,recommended,,2024-12-09 00:00:00,2025-01-08 23:59:59.999,2024-12-09 13:25:01.204211,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ec817124dcc4,C_7bc54e729fb6,null,search-engine,,2024-12-09 00:00:00,2025-01-08 23:59:59.999,2024-12-09 13:25:32.211324,ANONYMIZED,T_261633459b54,INACTIVE,false
C_02d645df2d26,C_1d55167e8bfd,null,website,,2024-12-09 00:00:00,2025-01-08 23:59:59.999,2024-12-09 20:08:31.551297,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c16ca25a9e03,C_73696d07b660,null,search-engine,,2024-12-10 00:00:00,2025-01-09 23:59:59.999,2024-12-10 11:22:42.551432,ANONYMIZED,T_261633459b54,INACTIVE,false
C_fa26a52e9678,C_f4cbc17e8226,null,search-engine,,2024-12-10 00:00:00,2025-01-09 23:59:59.999,2024-12-10 20:48:05.575372,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f86f77a40ecd,C_2f0c19eb71cd,Thüringen,email,null,2024-12-11 00:00:00,2025-01-31 22:59:59.999,2024-12-11 11:45:30.968349,ACTIVE,T_261633459b54,ACTIVE,false
C_2e463b0712ea,C_1be7cd3968e2,null,other,,2024-12-11 00:00:00,2025-01-10 23:59:59.999,2024-12-11 12:50:51.33712,ANONYMIZED,T_261633459b54,INACTIVE,false
C_c1070d6bc0b8,C_10c133117e9d,null,recommended,,2024-12-12 00:00:00,2025-01-11 23:59:59.999,2024-12-12 15:01:22.549057,ANONYMIZED,T_261633459b54,INACTIVE,false
C_fc0f4362144e,C_4727af7b32ab,null,other,,2024-12-12 00:00:00,2025-01-11 23:59:59.999,2024-12-12 17:44:32.52011,ANONYMIZED,T_261633459b54,INACTIVE,false
C_24bb0795ef42,C_fc36fa17ea40,null,recommended,,2024-12-12 00:00:00,2025-01-11 23:59:59.999,2024-12-12 20:10:40.8599,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a42da3986c3d,C_c68029b1a1b6,null,website,,2024-12-13 00:00:00,2025-01-12 23:59:59.999,2024-12-13 17:55:42.165298,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4169eba859e1,C_81a3adcde9c7,null,trade-journal,,2024-12-15 00:00:00,2025-01-14 23:59:59.999,2024-12-15 17:54:34.333352,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7c37d9c23e9c,C_17f538bb2988,null,email,,2024-12-15 00:00:00,2025-01-14 23:59:59.999,2024-12-15 20:42:16.563471,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4dce0b89ae9a,C_d7d5f9e0da4c,null,recommended,,2024-12-16 00:00:00,2025-01-15 23:59:59.999,2024-12-16 08:57:47.257832,ANONYMIZED,T_261633459b54,INACTIVE,false
C_41b1cb1d46aa,C_7cfa55e6fa76,null,recommended,,2024-12-16 00:00:00,2025-01-15 23:59:59.999,2024-12-16 09:48:06.666685,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ef29c35cafbb,C_9bef6074ead4,null,recommended,,2024-12-17 00:00:00,2025-01-16 23:59:59.999,2024-12-17 09:32:38.437494,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ae8eb4c9f637,C_0a515344ddba,null,search-engine,,2024-12-17 00:00:00,2025-01-16 23:59:59.999,2024-12-17 10:46:36.575648,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8f2a144d8a6d,C_5981aa26bead,null,website,,2024-12-18 00:00:00,2025-01-17 23:59:59.999,2024-12-18 18:13:09.942776,ANONYMIZED,T_261633459b54,INACTIVE,false
C_68e4e93c5181,C_6761ad33240f,null,recommended,,2024-12-21 00:00:00,2025-01-20 23:59:59.999,2024-12-21 04:45:35.572569,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ef9b824b17fd,C_401564604652,null,recommended,,2024-12-21 00:00:00,2025-01-20 23:59:59.999,2024-12-21 21:22:32.741477,ANONYMIZED,T_261633459b54,INACTIVE,false
C_61e77441eabe,C_1c2e33679183,null,trade-journal,,2024-12-22 00:00:00,2025-01-21 23:59:59.999,2024-12-22 15:31:51.17284,ANONYMIZED,T_261633459b54,INACTIVE,false
C_78036efae4c1,C_a52821b20ad7,null,other,,2024-12-24 00:00:00,2025-01-23 23:59:59.999,2024-12-24 09:27:26.332553,ANONYMIZED,T_261633459b54,INACTIVE,false
C_105743c5f3e2,C_327e4133752f,null,website,,2024-12-24 00:00:00,2025-01-23 23:59:59.999,2024-12-24 12:31:34.110181,ANONYMIZED,T_261633459b54,INACTIVE,false
C_1afa0d963745,C_714d1cba1778,null,other,,2024-12-26 00:00:00,2025-01-25 23:59:59.999,2024-12-26 10:09:26.93072,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a013e6e7691a,C_263003a9b5ca,null,recommended,,2024-12-27 00:00:00,2025-01-26 23:59:59.999,2024-12-27 21:12:30.3391,ANONYMIZED,T_261633459b54,INACTIVE,false
C_95e883400566,C_6df5338d7747,null,website,,2024-12-27 00:00:00,2025-01-26 23:59:59.999,2024-12-27 22:38:52.310174,ANONYMIZED,T_261633459b54,INACTIVE,false
C_20b97fe8253b,C_cd45673e99e8,null,other,,2024-12-28 00:00:00,2025-01-27 23:59:59.999,2024-12-28 12:11:39.154934,ANONYMIZED,T_261633459b54,INACTIVE,false
C_864b79bd63ee,C_b68674c7866e,null,ads,,2024-12-28 00:00:00,2025-01-27 23:59:59.999,2024-12-28 13:52:21.471838,ANONYMIZED,T_261633459b54,INACTIVE,false
C_37638f03a814,C_a03e4c1515fb,null,recommended,,2024-12-29 00:00:00,2025-01-28 23:59:59.999,2024-12-29 12:55:37.512538,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b26f7326c3cc,C_ed496c55116e,null,email,,2024-12-29 00:00:00,2025-01-28 23:59:59.999,2024-12-29 18:09:00.669635,ANONYMIZED,T_261633459b54,INACTIVE,false
C_91ec0468b18b,C_1189ee72ba2f,null,other,,2024-12-30 00:00:00,2025-01-29 23:59:59.999,2024-12-30 09:03:58.812936,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e482859e7113,C_f42acf09b3ae,null,search-engine,,2024-12-30 00:00:00,2025-01-29 23:59:59.999,2024-12-30 09:31:21.83712,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f4ce083b016d,C_98a2d1d2dd3c,null,recommended,,2024-12-30 00:00:00,2025-01-29 23:59:59.999,2024-12-30 18:24:18.417039,ANONYMIZED,T_261633459b54,INACTIVE,false
C_f5dbb79494a0,C_6098f121e136,null,recommended,,2024-12-31 00:00:00,2025-01-30 23:59:59.999,2024-12-31 20:50:31.40896,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3e1f2c3d29da,C_21bd3a81d1a3,null,social,,2025-01-01 00:00:00,2025-01-31 23:59:59.999,2025-01-01 13:00:56.000586,ANONYMIZED,T_261633459b54,INACTIVE,false
C_42738a4bab9b,C_171172354f64,null,recommended,,2025-01-02 00:00:00,2025-02-28 23:59:59.999,2025-01-02 13:46:51.512502,ANONYMIZED,T_261633459b54,INACTIVE,false
C_fa3d67ac4eac,C_c9443c7fd7fd,Niedersachsen,email,null,2025-01-07 00:00:00,2025-02-28 23:59:59.999,2025-01-07 08:47:17.58182,ACTIVE,T_261633459b54,ACTIVE,false
C_49de493c248d,C_3716bf578cc0,Niedersachsen,ads,null,2025-01-09 00:00:00,2025-02-08 23:59:59.999,2025-01-09 07:32:56.97135,ACTIVE,T_261633459b54,ACTIVE,false
C_e9ac33579a34,C_bce80e6cd69a,null,recommended,,2025-01-15 00:00:00,2025-02-14 23:59:59.999,2025-01-15 10:43:15.369053,ANONYMIZED,T_261633459b54,INACTIVE,false
C_0accc65c8faa,C_d237663488ba,null,other,,2025-01-15 00:00:00,2025-02-14 23:59:59.999,2025-01-15 18:58:17.779735,ANONYMIZED,T_261633459b54,INACTIVE,false
C_abb9c63c5b8a,C_f7f3cc037cb4,null,search-engine,,2025-01-16 00:00:00,2025-02-15 23:59:59.999,2025-01-16 11:51:47.194336,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4fe6b9a9861e,C_384889bf825f,null,other,,2025-01-17 00:00:00,2025-02-16 23:59:59.999,2025-01-17 12:11:03.335056,ANONYMIZED,T_261633459b54,INACTIVE,false
C_23370f5aebec,C_431815e5ff9c,null,website,,2025-01-17 00:00:00,2025-02-16 23:59:59.999,2025-01-17 14:00:00.230391,ANONYMIZED,T_261633459b54,INACTIVE,false
C_cc7bea14ff82,C_cfbbd0252e5b,null,other,,2025-01-18 00:00:00,2025-02-17 23:59:59.999,2025-01-18 08:33:06.152624,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b058e0581c63,C_4e51a9bf355c,Mecklenburg-Vorpommern,social,null,2025-01-20 00:00:00,2025-02-19 23:59:59.999,2025-01-20 10:45:36.97883,ACTIVE,T_261633459b54,ACTIVE,false
C_fc863c5d3f22,C_bf88b1d10cc9,null,other,,2025-01-20 00:00:00,2025-02-19 23:59:59.999,2025-01-20 12:04:43.293516,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5c242f949ced,C_7a4e80316758,null,other,,2025-01-21 00:00:00,2025-02-20 23:59:59.999,2025-01-21 10:34:31.736333,ANONYMIZED,T_261633459b54,INACTIVE,false
C_657f5c5d3565,C_4bff5b4c28ba,null,search-engine,,2025-01-23 00:00:00,2025-02-22 23:59:59.999,2025-01-23 06:27:53.49417,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5c782b057be2,C_6fd2ee8857cb,null,social,,2025-01-23 00:00:00,2025-02-22 23:59:59.999,2025-01-23 12:06:51.919527,ANONYMIZED,T_261633459b54,INACTIVE,false
C_4a1ac8b0a1b1,C_69f08a96c7ec,Nordrhein-Westfalen,recommended,null,2025-01-24 00:00:00,2025-03-31 23:59:59.999,2025-01-24 11:33:34.981091,ACTIVE,T_261633459b54,ACTIVE,false
C_89e8bf53e444,C_5a89560778df,null,other,,2025-01-26 00:00:00,2025-02-25 23:59:59.999,2025-01-26 11:34:39.919387,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3b970c21ebab,C_5a2660e04944,null,search-engine,,2025-01-27 00:00:00,2025-02-26 23:59:59.999,2025-01-27 07:52:07.203495,ANONYMIZED,T_261633459b54,INACTIVE,false
C_219872be2ba1,C_324d156f2e67,null,other,,2025-01-27 00:00:00,2025-02-26 23:59:59.999,2025-01-27 12:06:02.204016,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b5d9e4181540,C_b20f0c817eb6,null,recommended,,2025-01-27 00:00:00,2025-02-26 23:59:59.999,2025-01-27 16:43:49.499842,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a2c87a68bfa1,C_74c68d295bbe,Nordrhein-Westfalen,email,null,2025-01-29 00:00:00,2025-02-28 23:59:59.999,2025-01-29 12:49:13.15194,ACTIVE,T_261633459b54,ACTIVE,false
C_477558104e75,C_ecdfba721849,null,other,,2025-01-30 00:00:00,2025-03-01 23:59:59.999,2025-01-30 07:50:02.479443,ANONYMIZED,T_261633459b54,INACTIVE,false
C_bd501986a494,C_6d79b0c62987,null,search-engine,,2025-01-30 00:00:00,2025-03-01 23:59:59.999,2025-01-30 08:08:00.074825,ANONYMIZED,T_261633459b54,INACTIVE,false
C_3f7120bdb8c3,C_cdfa88e8077f,null,other,,2025-01-31 00:00:00,2025-03-02 23:59:59.999,2025-01-31 09:44:27.754137,ANONYMIZED,T_261633459b54,INACTIVE,false
C_e45464b21247,C_de90721b3532,Nordrhein-Westfalen,website,null,2025-02-03 00:00:00,2025-03-05 23:59:59.999,2025-02-03 11:59:47.994832,ACTIVE,T_261633459b54,ACTIVE,false
C_521e13132853,C_7cd89c975ace,Nordrhein-Westfalen,other,12 Monatsvertrag,2025-01-30 00:00:00,2025-01-31 23:59:59.999,2025-01-30 08:44:43.013,ACTIVE,T_261633459b54,ACTIVE,false
C_8634c534e026,C_76a6ce51a240,Hamburg,recommended,null,2025-02-06 00:00:00,2025-03-08 23:59:59.999,2025-02-06 09:35:13.642917,ACTIVE,T_261633459b54,ACTIVE,false
C_5199a6170070,C_c3bfe5a32f94,Nordrhein-Westfalen,other,Anruf ,2025-02-06 00:00:00,2025-02-28 23:59:59.999,2025-02-06 11:18:47.420468,ACTIVE,T_261633459b54,ACTIVE,false
C_6a85a77f24de,C_fff31a9c1920,null,mail,,2025-02-06 00:00:00,2025-03-08 23:59:59.999,2025-02-06 11:30:39.819761,ANONYMIZED,T_261633459b54,INACTIVE,false
C_46d814b5a375,C_fd5f76d3c66c,Bayern,other,Telefonisch angerufen worden,2025-02-06 00:00:00,2025-03-31 23:59:59.999,2025-02-06 13:41:00.182586,ACTIVE,T_261633459b54,ACTIVE,false
C_7917efa31e9a,C_b7b7ab586735,null,other,,2025-02-06 00:00:00,2025-03-08 23:59:59.999,2025-02-06 13:44:45.001449,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8e98352937c9,C_cd051c563318,null,other,,2025-02-06 00:00:00,2025-03-08 23:59:59.999,2025-02-06 16:07:44.718403,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5d224f2b6482,C_9945b7cf5b11,null,mail,,2025-02-07 00:00:00,2025-03-09 23:59:59.999,2025-02-07 13:41:10.112345,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a849060e2b8d,C_593ebdf52f5a,null,other,,2025-02-10 00:00:00,2025-03-12 23:59:59.999,2025-02-10 07:51:01.642545,ANONYMIZED,T_261633459b54,INACTIVE,false
C_cb613254751b,C_5d92f1e014f4,null,website,,2025-02-11 00:00:00,2025-03-13 23:59:59.999,2025-02-11 13:08:44.340315,ANONYMIZED,T_261633459b54,INACTIVE,false
C_abb1def890dc,C_f7a7cde05c97,null,search-engine,,2025-02-11 00:00:00,2025-03-13 23:59:59.999,2025-02-11 22:56:54.539195,ANONYMIZED,T_261633459b54,INACTIVE,false
C_26b59b93a62d,C_6891b93a7132,null,recommended,,2025-02-13 00:00:00,2025-03-15 23:59:59.999,2025-02-13 10:12:27.916887,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5f171c94ba3b,C_4267df128e68,null,mail,,2025-02-13 00:00:00,2025-03-15 23:59:59.999,2025-02-13 13:20:59.111625,ANONYMIZED,T_261633459b54,INACTIVE,false
C_b4f50207e270,C_76a26ad4f6d6,null,website,,2025-02-14 00:00:00,2025-03-16 23:59:59.999,2025-02-14 12:39:53.939216,ANONYMIZED,T_261633459b54,INACTIVE,false
C_60c450de39b5,C_2c193998de54,null,trade-journal,,2025-02-15 00:00:00,2025-03-17 23:59:59.999,2025-02-15 13:54:40.591636,ANONYMIZED,T_261633459b54,INACTIVE,false
C_56a8c9608078,C_6f5c6727327d,null,ads,,2025-02-16 00:00:00,2025-03-18 23:59:59.999,2025-02-16 15:14:50.873083,ANONYMIZED,T_261633459b54,INACTIVE,false
C_06087f843842,C_cd64fc3f0626,null,recommended,,2025-02-18 00:00:00,2025-03-20 23:59:59.999,2025-02-18 10:57:59.672175,ANONYMIZED,T_261633459b54,INACTIVE,false
C_41f7d4417e72,C_48b07ab1a247,null,recommended,,2025-02-19 00:00:00,2025-03-21 23:59:59.999,2025-02-19 17:25:07.313725,ANONYMIZED,T_261633459b54,INACTIVE,false
C_72de9de02665,C_73ada1d9d46f,null,recommended,,2025-02-20 00:00:00,2025-03-22 23:59:59.999,2025-02-20 15:00:43.161654,ANONYMIZED,T_261633459b54,INACTIVE,false
C_82379ec3a5f5,C_7f1aac8e43e6,null,other,,2025-02-21 00:00:00,2025-03-23 23:59:59.999,2025-02-21 11:42:01.343931,ANONYMIZED,T_261633459b54,INACTIVE,false
C_a7b82323bd97,C_6459e78bf8d9,null,search-engine,,2025-02-21 00:00:00,2025-03-23 23:59:59.999,2025-02-21 12:53:53.982042,ANONYMIZED,T_261633459b54,INACTIVE,false
C_61fb930bdfba,C_86da53d5a56d,null,recommended,,2025-02-26 00:00:00,2025-03-28 23:59:59.999,2025-02-26 08:29:51.274282,ANONYMIZED,T_261633459b54,INACTIVE,false
C_7c2268eb6c42,C_64dd2589188b,Niedersachsen,other,12 Monatsvertrag,2025-01-27 00:00:00,2025-01-31 23:59:59.999,2025-02-27 12:31:32.252624,ACTIVE,T_261633459b54,ACTIVE,false
C_741d45a1c51f,C_9f4564bce0d4,null,recommended,,2025-02-27 00:00:00,2025-03-29 23:59:59.999,2025-02-27 12:52:00.031576,ANONYMIZED,T_261633459b54,INACTIVE,false
C_057e25c7970e,C_16ccecfe92d6,null,recommended,,2025-03-04 00:00:00,2025-04-03 23:59:59.999,2025-03-04 14:50:36.06244,ANONYMIZED,T_261633459b54,INACTIVE,false
C_ba5612fbca02,C_386918abb0e0,null,email,,2025-03-05 00:00:00,2025-04-04 23:59:59.999,2025-03-05 07:54:44.106219,ANONYMIZED,T_261633459b54,INACTIVE,false
C_6515f1756cbc,C_f48d0de63697,null,email,,2025-03-05 00:00:00,2025-04-04 23:59:59.999,2025-03-05 10:08:12.767192,ANONYMIZED,T_261633459b54,INACTIVE,false
C_cf0cb0850085,C_9e65f961ef2c,null,recommended,,2025-03-06 00:00:00,2025-04-05 23:59:59.999,2025-03-06 06:54:31.882915,ANONYMIZED,T_261633459b54,INACTIVE,false
C_42e9380588f8,C_a91afe328f52,null,website,,2025-03-09 00:00:00,2025-04-08 23:59:59.999,2025-03-09 14:53:56.501033,ANONYMIZED,T_261633459b54,INACTIVE,false
C_8bb2f38e42eb,C_e373731c0276,Bremen,email,null,2025-03-11 00:00:00,2025-03-31 23:59:59.999,2025-03-11 14:22:00.45801,ACTIVE,T_261633459b54,ACTIVE,false
C_47b2e15eb70f,C_0e8177562943,Berlin,other,direkter Kontakt,2025-03-12 00:00:00,2025-03-31 23:59:59.999,2025-03-12 13:06:08.203893,ACTIVE,T_261633459b54,ACTIVE,false
C_c82084b3a4e2,C_c2431dc4362e,null,other,,2025-03-13 00:00:00,2025-04-12 23:59:59.999,2025-03-13 08:47:14.04697,ANONYMIZED,T_261633459b54,INACTIVE,false
C_069f90c796af,C_da69ea496d38,null,search-engine,,2025-03-13 00:00:00,2025-04-12 23:59:59.999,2025-03-13 09:09:15.429381,ANONYMIZED,T_261633459b54,INACTIVE,false
C_01abbaec259a,C_e2ff6611b9e5,Rheinland-Pfalz,recommended,null,2025-03-13 00:00:00,2025-04-12 23:59:59.999,2025-03-13 17:21:50.524797,INACTIVE,T_261633459b54,INACTIVE,false
C_fb60520cf036,C_5c036cce5092,Brandenburg,other,12-Monats-Vertrag,2025-03-14 00:00:00,2025-03-31 23:59:59.999,2025-03-14 13:46:45.439753,ACTIVE,T_261633459b54,ACTIVE,false
C_c211bdea9a31,C_7b03a347b0c3,null,search-engine,,2025-03-18 00:00:00,2025-04-17 23:59:59.999,2025-03-18 13:05:22.082808,ANONYMIZED,T_261633459b54,INACTIVE,false
C_5d6a3c9c46f5,C_358b6328411a,Niedersachsen,other,12-Monats-Vertrag,2025-03-20 00:00:00,2025-03-31 23:59:59.999,2025-03-20 08:30:19.851932,ACTIVE,T_261633459b54,ACTIVE,false
