course_id1,course_name,course_duration_in_min,course_description,course_status,course_rbp,course_cne_available,course_cme_available
CRS_9d6132394779,Chronische Erkrankungen: Diabetes - Grundlagen,60.0,In diesem Kurs lernen Sie die Grundlagen der Behandlung des Diabetes mellitus kennen.,ARCHIVED,1,false,false
CRS_cc83339c40b0,Pro on the Go - Blasenkatheter beim Mann legen,15.0,"Der Kurs vermittelt Ihnen, wie Sie das Legen eines Blasenkatheters bei einem Mann richtig vorbereiten, durchführen und nachbereiten.",RELEASED,null,true,false
CRS_7b3a3dfce33e,Expertenstandard Schmerzmanagement in der stationären Pflege,45.0,Auffrischungskurs zum Expertenstandard Schmerzmanagement im Pflegeheim an einem fiktiven Beispiel,ARCHIVED,1,true,false
CRS_b0f8b3c16565,Podcast - Arbeit im Hospizverein,30.0,Dieser Podcast beleuchtet die Arbeit im Hospizverein. ,RELEASED,null,false,false
CRS_5dcab55a45fc,Vorsorgevollmacht,30.0,"Dieser Kurs vermittelt Ihnen, was Sie im Umgang mit Vorsorgevollmachten beachten müssen.",RELEASED,1,false,false
CRS_6717523ab04b,Wissen auf einen Klick - Nadelstichverletzungen in der ambulanten Pflege,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
CRS_793739569b8d,Expertenstandard - Kurs Chronische Wunden für ambulante Pflegeeinrichtungen,45.0,"Der Kurs vermittelt die Kernaussagen des Expertenstandards „Pflege von Menschen mit chronischen Wunden“.
",ARCHIVED,1,false,false
CRS_b1be778f6307,Pro on the Go - Suppositorien anwenden,15.0,"Lernen Sie, wie Suppositorien rektal angewendet werden.",RELEASED,null,true,false
CRS_6312a1fdb967,Gefahrstoffe in der ambulanten Pflege - kurz wiederholt,15.0,Auffrischungskurs für Mitarbeitende der ambulanten Pflege zum sicheren Umgang mit Gefahrstoffen. In kurzer Zeit werden Risiken und Schutzmaßnahmen vermittelt.,RELEASED,null,false,false
CRS_7e5dfe8b5260,Corona-Schnelltest,30.0,"In diesem Kurs lernen Sie, was Sie beim Einsatz von Corona- Schnelltests und einem Abstrich aus den Atemwegen beachten müssen.",RELEASED,1,false,false
CRS_4e675f23f1b3,Sofortmaßnahmen in Notfallsituationen,45.0,"Dieser Kurs soll Wissen über Maßnahmen der Ersten Hilfe, lebensrettende Sofortmaßnahmen und Reanimation auffrischen.",ARCHIVED,1,false,false
CRS_cd132c9d0a77,Pflege-Charta,30.0,Im Kurs lernen die Charta der Rechte hilfe- und pflegebedürftiger Menschen kennen. Sie kann sie bei einer würdevollen Pflege unterstützen.  ,RELEASED,1,true,false
CRS_2a2bbb893dab,Allgemeines Gleich-Behandlungs-Gesetz (Leichte Sprache),30.0,In diesem Kurs lernen Sie wichtige Regeln des AGG kennen. ,RELEASED,1,false,false
CRS_b0ce4e73f277,Medikamentenverabreichung durch Pflegehelfende,45.0,"Ziel des Kurses ist es, Pflegehelfenden die Grundsätze der sicheren Medikamentenverabreichung zu vermitteln.",ARCHIVED,1,false,false
CRS_816624ffb23c,Die Rolle des Medizinischen Dienstes in der Pflege,30.0,"Dieser Kurs vermittelt Ihnen, welche Aufgaben der Medizinische Dienst in der Pflege hat und welche Funktion er im Gesundheitswesen übernimmt.",RELEASED,null,false,false
CRS_afba017f50a9,Spiritualität als Ressource im Gesundheitswesen,30.0,"Mitarbeitende im Gesundheitswesen lernen, wie sie Spiritualität für sich und andere als Ressource für den Umgang mit Herausforderungen erschließen können.",RELEASED,1,false,false
CRS_d765bcca633c,Sofortmaßnahmen in Notfallsituationen - Erstunterweisung,45.0,"Dieser Kurs soll Ihr Wissen über Maßnahmen der Ersten Hilfe, lebensrettenden Sofortmaßnahmen und Reanimation auffrischen.",RELEASED,1,false,false
CRS_5e50bce87c33,Datenschutz - Kurs für ambulante Pflegeeinrichtungen,30.0,Sie erhalten praktische Tipps zum Datenschutz im Arbeitsalltag.,RELEASED,1,false,false
CRS_2a9440430110,Hygiene Standardmaßnahmen: Grundlagen - Lerneinheit ohne Audio,30.0,"Ziel dieses Kurses ist es, Mitarbeitenden Grundwissen zu Hygiene-Standardmaßnahmen zu vermitteln.",ARCHIVED,null,false,false
CRS_db4bbe30e788,Dysphagie,60.0,Dieser Kurs richtet sich an Pflegefachpersonen bei der Unterstützung von Personen mit Dysphagie.,RELEASED,1,true,false
CRS_d88731cdc7a3,Prävention von Haut- und Weichteilinfektionen bei Kindern und Jugendlichen im Krankenhaus - KRINKO,30.0,"Pflegefachpersonen lernen, bei Kindern und Jugendlichen Infektionsrisiken zu erkennen und zu reduzieren.",RELEASED,null,false,false
CRS_970386177638,Umgang mit Medikamenten in der ambulanten und stationären Pflege,60.0,"In diesem Kurs lernen Sie, wie Sie mit Arzneimittel sicher umgehen und was Sie bei der Verabreichung von Medikamenten beachten müssen. ",RELEASED,1,true,false
CRS_b5609cd26538,Expertenstandard Förderung der Mundgesundheit,60.0,"In diesem Kurs lernen Sie, wie Mundpflege gemäß dem Expertenstandard systematisch geplant, durchgeführt und evaluiert werden kann.",ARCHIVED,1,false,false
CRS_cc8cf3bffa13,Datenschutz für administratives Personal: Teil 3 - Organisation und Maßnahmen,30.0,"Lernen Sie, wie Sie personenbezogene Daten im Klinikalltag schützen: praxisnah, verständlich und unverzichtbar für alle Mitarbeitenden in der Verwaltung.",RELEASED,null,false,false
CRS_24882fcb2f37,Pneumonieprävention bei beatmeten Kindern und Jugendlichen im Krankenhaus,30.0,Beruflich Pflegende kennen die KRINKO-Empfehlung zur Prävention der beatmungsassoziierten Pneumonie und können sie bei Kindern und Jugendlichen anwenden.,ARCHIVED,null,true,false
CRS_cc415436a01a,Expertenstandard Sturzprophylaxe - Kinder und Jugendliche im Krankenhaus,30.0,"Pflegefachpersonen lernen, wie man Stürze von Kindern im Krankenhaus vermeidet.",RELEASED,null,true,false
CRS_9d2a3cf39546,Gefahrstoffe und Umweltschutz Basisschulung - kurz wiederholt,15.0,"Kurz Wiederholt-Kurs für geschulte Mitarbeitende zu Gefahrstoffen. Vermittelt zentrale Inhalte, frischt Wissen auf und endet mit Wissensabfrage.",RELEASED,null,false,false
CRS_d9c0132b7444,Fachbezogenes Deutsch - Unterstützen bei der Nahrungsaufnahme,45.0,Ziel  ist die Vermittlung von fachbezogenem Deutsch in Bezug auf das Unterstützen von Personen mit Pflegebedarf bei der Nahrungsaufnahme.,RELEASED,1,false,false
CRS_596bc72855fe,Wissen auf einen Klick - Personenbezogene Daten in der stationären Pflege,0.0,Dieser Kurs beinhaltet ausschließlich ein kurzes Video. Ausführliche Kurse zum Thema gibt es im Kursportfolio. Es werden keine Lernzeiten attestiert.,RELEASED,null,false,false
CRS_42e1e1024619,Pro on the Go - Atmung beurteilen,15.0,"Das Ziel des Kurses ist es, zu vermitteln, wie das Vitalzeichen Atmung kontrolliert wird und worauf bei der Beurteilung der Atmung geachtet werden muss.",RELEASED,null,true,false
CRS_da3638379853,Datenschutz in der ambulanten Pflege - kurz wiederholt,15.0,"Es wird kurz und knapp vermittelt, was Sie im Umgang mit personenbezogenen Daten in ambulanten Pflegeeinrichtungen beachten müssen.",RELEASED,null,false,false
CRS_2db2d17e287e,Reinigungswagen bestücken,30.0,"Das Ziel dieses Kurses ist es, zu vermitteln, wie ein Reinigungswagen fachgerecht und effizient bestückt wird.
",RELEASED,null,false,false
CRS_4b1c9eeba038,DeutschlandErkenntSepsis - Nachsorge und Rehabilitation bei Sepsis,15.0,Sie lernen Nachsorge und Rehabilitationsmaßnahmen bei Sepsis kennen.,RELEASED,null,true,false
CRS_02c0d74e4448,Tracheostoma - Kanüle einsetzen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_ccb6deaae493,Pro on the Go - SIS-Dokumentation in der stationären Pflege,15.0,"Pflegefachpersonen in stationären Einrichtungen lernen, wie sie ein SIS-Gespräch führen und Dokumentieren.",RELEASED,null,false,false
CRS_b212fe7050ec,Medikamentengabe in der Eingliederungshilfe,45.0,"Der Kurs soll Mitarbeitenden in besonderen Wohnformen der Eingliederungshilfe, Sicherheit im Umgang und der Verabreichung von Medikamenten vermitteln.",RELEASED,1,false,false
CRS_c5f31bbd08ab,DeutschlandErkenntSepsis - Folgen einer Sepsis,15.0,Sie lernen die Folgen einer Sepsis kennen.,RELEASED,null,true,false
CRS_9bf30e0c0bbf,Delirmanagement im Krankenhaus,45.0,"Kurs zu Delirmanagement für Fachpersonal: Früherkennung, Screening, Prävention und Therapie – praxisnah nach aktuellen Leitlinien.",RELEASED,1,true,false
CRS_e7851bbc7698,Wissen auf einen Klick - Bränden vorbeugen im Krankenhaus,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio. ,RELEASED,null,false,false
CRS_b8cccf6ee560,Palliative Care - Einführung,45.0,Dieser Kurs vermittelt Ihnen einen Überblick über die Palliativversorgung und Hospizarbeit in Deutschland.,RELEASED,1,false,false
CRS_7e614f5cb442,Medizinprodukte - Auffrischung für Benutzende (ohne Audio),45.0,"In diesem Kurs lernen Sie, was Sie als Benutzende beim Umgang mit Medizinprodukten beachten müssen.",RELEASED,1,false,false
CRS_3c217030a549,Grundlagen der Atmung,30.0,beruflich Pflegenden das Atmungssystem zu erklären bzw. ein Verständnis der Atmung zu vermitteln,RELEASED,1,false,false
CRS_c8a9d8cdced1,Hygiene - Schutz vor Ansteckung (Leichte Sprache),30.0, In diesem Kurs lernen Sie wichtige Regeln zum Schutz vor Ansteckung kennen.,RELEASED,1,false,false
CRS_3b5fc1a96bc3,MRE und andere relevante Erreger in stationären Pflegeeinrichtungen,45.0,"Dieser Kurs vermittelt Ihnen, wie Sie das Risiko einer Ausbreitung von multiresistenten Erregern, kurz MRE, in Ihrer Einrichtung reduzieren können. ",RELEASED,1,false,false
CRS_d68548491736,Allgemeines Gleichbehandlungsgesetz in der Kinder- und Jugendhilfe,45.0,Dieser Kurs vermittelt Mitarbeitenden in der Kinder- und Jugendhilfe Inhalte des Allgemeinen Gleichbehandlungsgesetzes,RELEASED,1,false,false
CRS_8b52e447a7ff,Kommunikation mit Menschen im Wachkoma,45.0,In diesem Kurs stellen wir Ihnen eine alternative Sichtweise auf Menschen im Wachkoma vor.,ARCHIVED,1,false,false
CRS_7ae74f787624,Pro on the Go - Sondennahrung mit Schwerkraftsystem verabreichen,15.0,"Dieser Kurs vermittelt, wie Sondennahrung mit einem Schwerkraftsystem über eine perkutane Ernährungssonde verabreicht wird.",RELEASED,null,true,false
CRS_a0c1b5a6613d,Nachhaltigkeit und Klimaschutz in Gesundheitseinrichtungen,30.0,Der Kurs vermittelt Wissen zu Nachhaltigkeit und Klimaschutz im Gesundheitswesen und gibt Anregungen für nachhaltigkeitsorientiertes Verhalten.,RELEASED,1,false,false
CRS_b29a7868c7fc,Refresher Wundmanagement - Curriculum 1,600.0,Dieser Kurs stellt 10 Stunden an Fortbildungsinhalten zur Wundversorgung zur Verfügung.,RELEASED,null,false,false
CRS_9b42d50ddbf2,Hygiene Standardmaßnahmen für pflegerisches und medizinisches Personal (ohne Audio),45.0,"Ziel dieses Kurses ist es, Sicherheit im Umgang mit Maßnahmen der Basishygiene zu vermitteln, um der Ausbreitung von Infektionen vorzubeugen.",RELEASED,1,false,false
CRS_11eeeef40fe5,Sofortmaßnahmen in Notfallsituationen - Lebensrettende Basismaßnahmen in der Pädiatrie,45.0,In diesem Kurs lernen Sie die pädiatrischen Basismaßnahmen in Notfallsituationen nach der aktuellen Leitlinie kennen.,RELEASED,1,false,false
CRS_1985f521fc02,Grundpflege - Mundpflege,30.0,"Eine gute Mundhygiene ermöglicht es uns zu essen, zu trinken und zu sprechen. In diesem Kurs lernen Sie die orale Mundhygiene zu unterstützen.",RELEASED,null,false,false
CRS_a9e02c2f0984,Arbeitsschutz am Bildschirmarbeitsplatz - Lerneinheit,30.0,"Sie lernen, körperlichen Beschwerden, die durch eine falsche Haltung am Schreibtischarbeitsplatz verursacht werden, vorzubeugen.",RELEASED,null,false,false
CRS_a6576368e892,Pro on the Go - Enterostoma: Beutel wechseln bei zweiteiligem Versorgungssystem,15.0,"Dieser Kurs vermittelt Ihnen, wie Sie einen Stomabeutel bei einer zweiteiligen Enterostoma-Versorgung richtig wechseln.",RELEASED,null,true,false
CRS_9c1730675dbe,Wissen auf einen Klick - Brandklassen und Feuerlöscher in der stationären Pflege,0.0,Dieser Kurs beinhaltet ausschließlich ein kurzes Video. Ausführliche Kurse zum Thema gibt es im Kursportfolio. Es werden keine Lernzeiten attestiert.,RELEASED,null,false,false
CRS_b0507c0c2d2a,Hygiene bei Behandlungsmaßnahmen in Arztpraxen und MVZ,15.0,Der Kurs vermittelt praxisnah Hygienemaßnahmen und -risiken bei Behandlungsmaßnahmen.,RELEASED,null,false,false
CRS_86a254a6b95c,Sepsis: Diagnostik und Therapie bei speziellen Patientengruppen für ärztliches Personal,45.0,Ärztliches Personal im Krankenhaus kann Sepsis bei ausgewählten Patientengruppen sicher einordnen und Diagnostik und Therapie leitlinienorientiert anpassen.,RELEASED,null,false,false
CRS_114175bdf181,Podcast - Von der Theorie in die Praxis,30.0,Dieser Podcast zum Thema Wissenstransfer in die Praxis eignet sich für alle Mitarbeitenden aus der Pflege.    ,RELEASED,null,false,false
CRS_76bab5d0b210,Fachwissen für Pflegehelfende - Sturzprophylaxe,45.0,"Sie lernen Grundlagen und Verantwortlichkeiten bei der Sturzprophylaxe, Sturzrisikofaktoren, vorbeugende Maßnahmen und das Verhalten bei einem Sturz kennen.",RELEASED,1,false,false
CRS_3c884735a569,Prävention von Pneumonien bei beatmeten Menschen - nach den Empfehlungen der KRINKO,30.0,"Der Kurs vermittelt, wie mithilfe der von der KRINKO empfohlenen Maßnahmen das Risiko einer beatmungsassoziierten Pneumonie reduziert werden kann.",RELEASED,1,true,false
CRS_a2c7a5aef452,Stress und Stressbewältigung,45.0,"Dieser Kurs übermittelt Wissen zu den Elementen des Prozesses Stress, gezielten Bewältigungsstrategien und einem bewußten  Umgang mit Stress.",RELEASED,1,true,false
CRS_feca5eb6ec20,Datenschutz - Lerneinheit Basiswissen in Pflegeeinrichtungen,30.0,In dieser Lerneinheit erhalten Sie einen Überblick über den Datenschutz in Pflegeeinrichtungen.,RELEASED,1,false,false
CRS_24fe1d1fa246,Wissen auf einen Klick - Schützen Sie Ihre Haut in der stationären Pflege,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio.,RELEASED,null,false,false
CRS_ec28395b01f5,Expertenstandard - Kurs Entlassungsmanagement Auffrischung Pflegeeinrichtungen,30.0,"Dieser Kurs gibt Ihnen einen Einblick in die Prozesse, die vor einer Entlassung aus dem Krankenhaus ablaufen.",RELEASED,1,false,false
CRS_c1040ee1a17a,Hygiene - Übertragungsbasierte Infektionsprävention (ohne Audio),15.0,Ziel des Kurses ist es für Mitarbeitende für Übertragungswege von Infektionskrankheiten und entsprechende Schutzmaßnahmen zu sensibilisieren.,RELEASED,null,false,false
CRS_5fef1ec9995b,Nosokomiale Infektionen - Postoperative Wundinfektionen,15.0,"Ärztliches und pflegerisches Personal lernt die Bedeutung, Risiken und Prophylaxe der postoperativen Wundinfektion kennen.",RELEASED,0,false,false
CRS_70a5795da6de,Lernen in der Praxis mithilfe von Lernmodellen unterstützen,60.0,In diesem Kurs lernen Sie unterschiedliche Lerntheorien- und Lernmodelle am Beispiel der Praxisanleitung kennen.,RELEASED,1,false,false
CRS_8b42d3a4daf5,Pro on the Go - Verhalten bei Nadelstichverletzungen,15.0,"Dieser Kurs vermittelt Ihnen, wie Sie eine Nadelstichverletzung vermeiden und was Sie tun sollten, falls es doch zu einer solchen Verletzung kommen sollte.",RELEASED,null,true,false
CRS_e8d56614b718,Chronische Erkrankungen: Asthma - Grundlagen,45.0,"In diesem Kurs lernen Sie die wesentlichen Grundlagen, um Menschen mit dieser chronischen Erkrankung informiert versorgen und unterstützen zu können.     ",RELEASED,1,true,true
CRS_0ccfa3c71842,Expertenstandard - Kurs Dekubitusprophylaxe,75.0,Der Kurs beschreibt die Inhalte des Expertenstandards und die Umsetzung zur Dekubitusvermeidung bei Erwachsenen.,RELEASED,2,true,false
CRS_8906c2ae7b7a,Puls messen in 90 Sekunden erklärt,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video.,RELEASED,null,false,false
CRS_d8ec8dc93c0c,Expertenstandard Ernährungsmanagement in der ambulanten Pflege,45.0,Dieser Kurs ist für ambulante Pflegeeinrichtungen geeignet und richtet sich an Pflegende mit Qualifikationen unterschiedlicher Art.,ARCHIVED,1,true,false
CRS_ce902a476154,DeutschlandErkenntSepsis - Risikofaktoren und Prävention,15.0,Sie lernen Risikofaktoren und Präventionsmaßnahmen für Sepsis kennen.,RELEASED,null,true,false
CRS_47cb7b26a648,Pro on the Go - Blasenkatheter bei einer Frau legen,15.0,"Der Kurs vermittelt, wie das Legen eines Blasenkatheters bei einer Frau richtig vorbereitet, durchgeführt und nachbereitet wird.",RELEASED,null,true,false
CRS_d146176891bd,Diabetische Fußulzera - Infektionen,15.0,Die Klassifizierung und empfohlene Behandlung von infizierten diabetischen Fußulzera und Osteomyelitis.,RELEASED,null,false,false
CRS_36d3b1465b80,Junge Menschen mit psychischer Belastung handlungssicher begleiten,30.0,"Psychische Belastungen bei Kindern erkennen und sicher reagieren – für Fachkräfte in Pädagogik, Jugendhilfe und Gesundheit.",RELEASED,null,true,false
CRS_524a158b7af0,Wissen auf einen Klick - Vorgehen im Brandfall in der ambulanten Pflege,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio. ,RELEASED,null,false,false
CRS_2b1d70c43b6c,Künstliche Intelligenz im Gesundheitswesen,30.0,"Der Kurs gibt Mitarbeitenden Einblicke in Bedeutung, Nutzen, Risiken, Herausforderungen und Entwicklungen von KI im Gesundheitswesen.",RELEASED,null,false,false
CRS_4a1c6118270b,Brandschutz für Gesundheitsberufe im Krankenhaus (ohne Audio),45.0,"Dieser Kurs vermittelt Wissen darüber, wie Brände entstehen und wie Sie diese bekämpfen können.",RELEASED,null,false,false
CRS_ed9b28ccff0e,Pro on the Go - Tracheostoma: Kanüle wechseln,15.0,"Dieser Kurs vermittelt beruflich Pflegenden, wie sie eine Trachealkanüle richtig wechseln.",RELEASED,null,true,false
CRS_520ef2985b19,Compliance - Kurs Rechtliche Absicherung pflegerischen Handelns,60.0,Dieser Kurs vermittelt Pflegepersonen einige grundlegende Rechtskenntnisse.,RELEASED,1,false,false
CRS_8bb0359e0db1,Expertenstandard Ernährungsmanagement in der stationären Pflege,45.0,"In diesem Kurs lernen Sie, wie Sie eine bedürfnisorientierte und bedarfsgerechte orale Ernährung von Menschen mit Pflegebedarf sichern und fördern können. ",ARCHIVED,1,true,false
CRS_df466a253212,Arbeitsschutz in Arztpraxen und MVZ,30.0,"Der Kurs vermittelt, wie Mitarbeitende in Arztpraxen und MVZ sicher arbeiten und ihre Gesundheit schützen. ",RELEASED,null,false,false
CRS_d2363e3e9308,Parasitärer Befall in der Kinder- und Jugendhilfe,45.0,Parasitären Befall erkennen und die Ausbreitung reduzieren ,RELEASED,1,false,false
CRS_c17f25ba4079,Wissen auf einen Klick - Verarbeitung personenbezogener Daten in der stationären Pflege,0.0,Dieser Kurs beinhaltet ausschließlich ein kurzes Video. Ausführliche Kurse zum Thema gibt es im Kursportfolio. Es werden keine Lernzeiten attestiert.,RELEASED,null,false,false
CRS_64437bbb48e7,Pneumonieprävention bei beatmeten Kindern und Jugendlichen im Krankenhaus - KRINKO,30.0,Beruflich Pflegende kennen die KRINKO-Empfehlung zur Prävention der beatmungsassoziierten Pneumonie und können sie bei Kindern und Jugendlichen anwenden.,RELEASED,null,true,false
CRS_6cd5575127f6,Expertenstandard Sturzprophylaxe - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen lernen, Stürze von Kindern im pflegerischen Alltag zu verhindern.",RELEASED,null,true,false
CRS_afb060658965,Heimparenterale Ernährung,60.0,In diesem Kurs erfahren Sie Wissenswertes zur heimparenteralen Ernährung.,ARCHIVED,1,false,false
CRS_eb478a56537d,Psychische Krisen erkennen und professionell begleiten,45.0,"Dieser Kurs soll Sie dazu befähigen, Krisen zu verstehen, Betroffenen beizustehen und sie durch herausfordernde Zeiten zu begleiten.",RELEASED,1,true,false
CRS_b85526d1c54c,Abfallentsorgung in Gesundheitseinrichtungen (ohne Audio),30.0,Dieser Kurs vermittelt die speziellen Erfordernisse einer verantwortungsvollen Abfallentsorgung in Gesundheitseinrichtungen.,RELEASED,null,false,false
CRS_e29b2aaf0530,Arbeitsschutz für Service- und Logistikpersonal in Pflegeeinrichtungen,30.0,"Sie lernen, wie Sie sich vor Arbeitsunfällen und anderen Schäden schützen.",RELEASED,null,false,false
CRS_fa4427088aac,Manchester Triage System,30.0,"Pflegefachpersonen und Mitarbeitende im Rettungsdienst lernen, Behandlungsdringlichkeit in der Notaufnahme sicher und strukturiert einzuschätzen.",RELEASED,null,false,false
CRS_f39e3dfdaaa0,Arbeitsschutz in der Eingliederungs- und Behindertenhilfe,30.0,Typische Gefährdungen im Arbeitsalltag erkennen und vermeiden. ,RELEASED,null,false,false
CRS_1760a4d076cc,Podcast - Umgang mit moralischer Desensibilisierung,30.0,Dieser Podcast behandelt das Thema „Coolout“ und moralische Desensibilisierung in sozialen Berufen. ,RELEASED,null,false,false
CRS_87967751ba16,Allgemeines Gleichbehandlungsgesetz - Auffrischung,30.0,Dieser Kurs liefert Wissen zu den Grundlagen des Allgemeinen Gleichbehandlungsgesetzes (AGG).,RELEASED,1,false,false
CRS_dfe2eaa320f2,Pro on the Go - Pflegewissen zu Diabetes Typ 2,15.0,Der Kurs vermittelt Pflegenden das wichtigste Wissen zur Versorgung von Menschen mit Diabetes Typ 2.,RELEASED,null,true,false
CRS_d345574daec2,Überblick über das Ulcus cruris arteriosum,45.0,Dieser Kurs vermittelt Fachpflegenden Informationen zur Versorgung des Ulcus cruris arteriosum. ,RELEASED,null,false,false
CRS_7ee30f95acb9,Belehrung gemäß § 42 und § 43 IfSG und HACCP,45.0,Dieser Kurs lehrt die gesetzlichen Vorgaben nach § 42 und 43 IfSG im Umgang mit Lebensmitteln und die Grundsätze nach dem HACCP-Konzept.,ARCHIVED,1,false,false
CRS_2cfbabec2ce0,Internationale Fachpersonen erfolgreich integrieren - Interkulturelle Kommunikation,45.0,"In diesem Kurs erfahren Sie, wie Kommunikation und Kultur zusammenhängen und wie Sie etwaige Kommunikationsbarrieren in interkulturellen Teams lösen können.",RELEASED,1,false,false
CRS_e537ad25b041,Gefahrstoffe und Umweltschutz Basisschulung - Lerneinheit,30.0,"Diese Lerneinheit vermittelt Wissen über Gefahrstoffe, den Umgang mit ihnen und den entsprechenden Sicherheitsvorkehrungen.",RELEASED,null,false,false
CRS_76ea9b3a3c51,Expertenstandard chronische Wunden - Praxiskurs Krankenhaus (ohne Audio),45.0,"Der Kurs vermittelt, wie der Expertenstandard „Pflege von Menschen mit chronischen Wunden“ praktisch im Krankenhaus umgesetzt werden kann.",RELEASED,1,true,false
CRS_25d9ecf9c8c1,Reflektieren und Handeln - Kulturelle Kompetenz für Gesundheitsberufe,45.0,"Dieser Kurs hilft Ihnen, Kultur aus mehreren Blickwinkeln zu sehen und so kulturelle Herausforderungen besser zu verstehen, zu lösen oder zu verhindern.",RELEASED,1,false,false
CRS_e5ccda1f698e,DeutschlandErkenntSepsis - Erkennen und Handeln im Verdachtsfall,30.0,"Sie lernen, wie Sie Sepsis erkennen und im Verdachtsfall handeln können.",RELEASED,null,true,false
CRS_f97070556754,Expertenstandard Mundgesundheit - Kinder und Jugendliche in der außerklinischen Pflege,30.0,"Pflegefachpersonen erfahren, wie man bei Kindern und Jugendlichen in der außerklinischen Pflege die Mundgesundheit entsprechend dem Expertenstandard fördert.",RELEASED,null,true,false
CRS_83857d7c0117,Hygiene - Kurs Basiswissen für pflegerisches und medizinisches Personal (ohne Audio),75.0,"Sie erfahren, wie sich Infektionen ausbreiten und wie Sie eine Ausbreitung verhindern können.",FILEMISSING,null,false,false
CRS_e848f7ae223b,Hinweisgeberschutzgesetz,30.0,"Mitarbeitende können meldewürdige Missstände erkennen. Sie wissen, wo und wie sie diese melden können, und wie sie als Hinweisgebende geschützt sind.",RELEASED,1,false,false
CRS_2325e8812e9a,Pro on the Go - Grundlagen für perkutane Ernährungssonden,15.0,"Mitarbeitenden, die wichtigsten Informationen vermitteln, für die Versorgung von Menschen, die eine perkutane Ernährungssonde, z.B. eine PEG oder PEJ haben",RELEASED,null,true,false
CRS_e31c7e09ae1a,Expertenstandard chronische Wunden - Praxiskurs ambulante Pflege,60.0,"Der Kurs vermittelt, wie der Expertenstandard „Pflege von Menschen mit chronischen Wunden“ praktisch in der ambulanten Pflege umgesetzt werden kann.",RELEASED,1,true,false
CRS_eea6d04e69f4,Pro on the Go - Blutzuckermessung,15.0,"Das Ziel des Kurses ist es, zu vermitteln, wie Blutzuckermessungen mit einem Blutzuckermessgerät vorbereitet, durchgeführt und nachbereitet werden.",RELEASED,null,true,false
CRS_99bee496bcf1,Hygiene in der stationären Pflege,60.0,"In dieser Lerneinheit lernen Sie, wie Sie im Berufsalltag die Ausbreitung von Infektionen verhindern können.",ARCHIVED,1,false,false
CRS_3af8988ee35d,Wissen auf einen Klick - Bränden vorbeugen in der ambulanten Pflege,0.0,Dieser Kurs im Kurzformat beinhaltet ausschließlich ein kurzes Video. Es gibt zum Thema auch ausführliche Kurse im Relias Kursportfolio. ,RELEASED,null,false,false
CRS_3a4f37e790f8,Enterostoma pflegerisch versorgen - Grundlagen,45.0,Dieser Kurs vermittelt das Grundlagenwissen zur Versorgung eines bereits eingeheilten Enterostomas.,RELEASED,1,false,false
CRS_ed788addbb76,Expertenstandard Erhaltung und Förderung der Hautintegrität,60.0,In diesem Kurs lernen Sie den Expertenstandard zur Erhaltung und Förderung der Hautintegrität in der Pflege kennen.,RELEASED,1,true,false
CRS_ee2866de204a,Fachwissen für Pflegehilfskräfte - Förderung der Harnkontinenz,60.0,"Dieser Kurs richtet sich an Pflegehelfer*innen und vermittelt die Inhalte des Expertenstandards ""Förderung der Harnkontinenz in der Pflege""",ARCHIVED,1,false,false
CRS_c1c08b7f7539,Arbeitsschutz in der ambulanten Pflege,45.0,"Dieser Kurs vermittelt Ihnen, wie Sie Arbeitsunfällen vermeiden und Ihre Gesundheit im Arbeitsalltag schützen können.",ARCHIVED,1,false,false
CRS_c2ed3ea0c278,Menschen sicher bewegen - Grundprinzipien,45.0,"Ziel des Kurses ist es, die Grundprinzipien für sichere und aktivierende Transfers von Menschen zu vermitteln.",RELEASED,1,true,false
CRS_125d235498a1,Port pflegerisch versorgen - Grundlagen,30.0,Grundlagen zur pflegerischen Portversorgung vermitteln,RELEASED,null,false,false
CRS_87ef788a7916,Gefahrstoffe und Umweltschutz - Lerneinheit Biologische Arbeitsstoffe,30.0,"Diese Lerneinheit gibt einen Überblick darüber, wie Sie sicher mit biologischen Arbeitsstoffen umgehen.",RELEASED,1,false,false
CRS_59427f015764,Wissen auf einen Klick - Datenschutz und Meldepflichten in der stationären Pflege,0.0,Dieser Kurs beinhaltet ausschließlich ein kurzes Video. Ausführliche Kurse zum Thema gibt es im Kursportfolio. Es werden keine Lernzeiten attestiert.,RELEASED,null,false,false
CRS_c9154143efc2,LTI Testprojekt 1,0.0,,FILEMISSING,null,false,false
